"Fecha","Año","Trimestre","Mes","Consumo MW","Ratio"
"2007-01-01",2007,1,"January",331745,0.8575645162913073
"2007-01-02",2007,1,"January",391954,0.8836425856016428
"2007-01-03",2007,1,"January",413659,0.7031303902553439
"2007-01-04",2007,1,"January",400691,0.6323376223088337
"2007-01-05",2007,1,"January",369396,0.644489753425461
"2007-01-06",2007,1,"January",337960,0.6185920793946847
"2007-01-07",2007,1,"January",355484,0.8109683587205626
"2007-01-08",2007,1,"January",400553,0.8561146467927518
"2007-01-09",2007,1,"January",434046,0.7785089327411665
"2007-01-10",2007,1,"January",447078,0.6720172095447645
"2007-01-11",2007,1,"January",443252,0.8785365956714806
"2007-01-12",2007,1,"January",402097,0.6725161544659947
"2007-01-13",2007,1,"January",355846,0.7329960362678777
"2007-01-14",2007,1,"January",342036,0.6598055246567517
"2007-01-15",2007,1,"January",380212,0.8655606721567081
"2007-01-16",2007,1,"January",424905,0.850102082209707
"2007-01-17",2007,1,"January",451827,0.6390135786295543
"2007-01-18",2007,1,"January",448322,0.8428622053522985
"2007-01-19",2007,1,"January",432955,0.7688003848664324
"2007-01-20",2007,1,"January",414980,0.6911706937849662
"2007-01-21",2007,1,"January",413967,0.6627539878302655
"2007-01-22",2007,1,"January",432623,0.6233014442172533
"2007-01-23",2007,1,"January",442256,0.6369911665340793
"2007-01-24",2007,1,"January",445900,0.7654499759852091
"2007-01-25",2007,1,"January",458752,0.7579810452719087
"2007-01-26",2007,1,"January",461614,0.7156378849811892
"2007-01-27",2007,1,"January",395563,0.6607854795741672
"2007-01-28",2007,1,"January",411627,0.6187890716690313
"2007-01-29",2007,1,"January",491154,0.7934712598342906
"2007-01-30",2007,1,"January",474098,0.8929780002296432
"2007-01-31",2007,1,"January",486086,0.7376942376598407
"2007-02-01",2007,1,"February",464433,0.7568496557960451
"2007-02-02",2007,1,"February",456898,0.7554552922466277
"2007-02-03",2007,1,"February",462575,0.80821153281882
"2007-02-04",2007,1,"February",465614,0.7120282060662471
"2007-02-05",2007,1,"February",526420,0.8037973662245064
"2007-02-06",2007,1,"February",542682,0.7250593671655882
"2007-02-07",2007,1,"February",496663,0.8902028579416104
"2007-02-08",2007,1,"February",507734,0.6898393986611533
"2007-02-09",2007,1,"February",503385,0.7359931864526948
"2007-02-10",2007,1,"February",471756,0.6307466416674371
"2007-02-11",2007,1,"February",458274,0.61498242677747
"2007-02-12",2007,1,"February",464060,0.8288624983648912
"2007-02-13",2007,1,"February",462001,0.6906848697110175
"2007-02-14",2007,1,"February",478497,0.675758668735085
"2007-02-15",2007,1,"February",509666,0.7519381531453541
"2007-02-16",2007,1,"February",508402,0.6034562563761479
"2007-02-17",2007,1,"February",473004,0.8496983418199575
"2007-02-18",2007,1,"February",444164,0.6405567590447107
"2007-02-19",2007,1,"February",472559,0.8850068236259827
"2007-02-20",2007,1,"February",424050,0.8445449014560396
"2007-02-21",2007,1,"February",408724,0.7981291141063055
"2007-02-22",2007,1,"February",420545,0.7602633975141516
"2007-02-23",2007,1,"February",432585,0.6088655132720409
"2007-02-24",2007,1,"February",415991,0.754559536918729
"2007-02-25",2007,1,"February",380581,0.7580336616741936
"2007-02-26",2007,1,"February",417175,0.8771036743799265
"2007-02-27",2007,1,"February",420692,0.8001229666731782
"2007-02-28",2007,1,"February",421941,0.6973795655617181
"2007-03-01",2007,1,"March",415435,0.7971208653785913
"2007-03-02",2007,1,"March",394906,0.8678466413959234
"2007-03-03",2007,1,"March",385897,0.7635110337827773
"2007-03-04",2007,1,"March",410802,0.8632740754805937
"2007-03-05",2007,1,"March",441253,0.7124433968018602
"2007-03-06",2007,1,"March",447155,0.8462467719676852
"2007-03-07",2007,1,"March",429820,0.8530760666291732
"2007-03-08",2007,1,"March",427299,0.608843249353102
"2007-03-09",2007,1,"March",401527,0.8890891266996392
"2007-03-10",2007,1,"March",352738,0.8404853329973184
"2007-03-11",2007,1,"March",328958,0.8535001813537284
"2007-03-12",2007,1,"March",396505,0.6243915703022282
"2007-03-13",2007,1,"March",373158,0.8435497533349925
"2007-03-14",2007,1,"March",362535,0.8841432513407566
"2007-03-15",2007,1,"March",386957,0.6275952999954185
"2007-03-16",2007,1,"March",419459,0.8911794712995464
"2007-03-17",2007,1,"March",410896,0.729510567843326
"2007-03-18",2007,1,"March",388755,0.7259463618358009
"2007-03-19",2007,1,"March",427019,0.7649158995743317
"2007-03-20",2007,1,"March",385249,0.6511899232745632
"2007-03-21",2007,1,"March",384370,0.6171090258836381
"2007-03-22",2007,1,"March",369878,0.633785258435009
"2007-03-23",2007,1,"March",365455,0.8172926960440537
"2007-03-24",2007,1,"March",329815,0.795862675397322
"2007-03-25",2007,1,"March",315959,0.7790992567732781
"2007-03-26",2007,1,"March",357566,0.8452306435639322
"2007-03-27",2007,1,"March",364077,0.7374120341041318
"2007-03-28",2007,1,"March",361328,0.7350956633648201
"2007-03-29",2007,1,"March",363632,0.6414836188405683
"2007-03-30",2007,1,"March",360955,0.6030789758461401
"2007-03-31",2007,1,"March",324125,0.6523510444235974
"2007-04-01",2007,2,"April",308898,0.7395301635511669
"2007-04-02",2007,2,"April",347773,0.6945478192091591
"2007-04-03",2007,2,"April",357179,0.8351376315176957
"2007-04-04",2007,2,"April",365722,0.7121128288041667
"2007-04-05",2007,2,"April",410268,0.7578359348642842
"2007-04-06",2007,2,"April",391112,0.8788961196365909
"2007-04-07",2007,2,"April",395722,0.6090100311964297
"2007-04-08",2007,2,"April",375283,0.7131615749354544
"2007-04-09",2007,2,"April",404718,0.8089963661905435
"2007-04-10",2007,2,"April",399515,0.84648644065243
"2007-04-11",2007,2,"April",399202,0.8618808392943771
"2007-04-12",2007,2,"April",393866,0.6969577393229998
"2007-04-13",2007,2,"April",385188,0.8495936696604712
"2007-04-14",2007,2,"April",363715,0.8966655562209598
"2007-04-15",2007,2,"April",356020,0.7053010974925735
"2007-04-16",2007,2,"April",395310,0.7234931955710932
"2007-04-17",2007,2,"April",377550,0.7160940035064703
"2007-04-18",2007,2,"April",367263,0.887204226936581
"2007-04-19",2007,2,"April",369964,0.7049733682741379
"2007-04-20",2007,2,"April",360528,0.7198263927238859
"2007-04-21",2007,2,"April",325013,0.7421326318009133
"2007-04-22",2007,2,"April",309123,0.7203323835106314
"2007-04-23",2007,2,"April",350606,0.8355369153377264
"2007-04-24",2007,2,"April",352789,0.7036175102537401
"2007-04-25",2007,2,"April",360382,0.6507991031932171
"2007-04-26",2007,2,"April",357136,0.6037742398502196
"2007-04-27",2007,2,"April",348063,0.610352849365789
"2007-04-28",2007,2,"April",317885,0.7816636096968151
"2007-04-29",2007,2,"April",306636,0.6219223905313699
"2007-04-30",2007,2,"April",360461,0.7867835011319597
"2007-05-01",2007,2,"May",376672,0.7862892883214563
"2007-05-02",2007,2,"May",366469,0.6234338008172885
"2007-05-03",2007,2,"May",354870,0.6343560271306959
"2007-05-04",2007,2,"May",354135,0.7711784657049343
"2007-05-05",2007,2,"May",319547,0.6435064965112725
"2007-05-06",2007,2,"May",304486,0.8096043910077687
"2007-05-07",2007,2,"May",356444,0.7832633156857817
"2007-05-08",2007,2,"May",367231,0.6973772309292556
"2007-05-09",2007,2,"May",377711,0.740242073939348
"2007-05-10",2007,2,"May",390758,0.6555940358072962
"2007-05-11",2007,2,"May",388322,0.7724024310116282
"2007-05-12",2007,2,"May",344445,0.7054328196659441
"2007-05-13",2007,2,"May",307038,0.6425960797238727
"2007-05-14",2007,2,"May",358538,0.6100989218293695
"2007-05-15",2007,2,"May",384303,0.6814115998983132
"2007-05-16",2007,2,"May",363236,0.6710683436471796
"2007-05-17",2007,2,"May",352155,0.6293161968643514
"2007-05-18",2007,2,"May",350155,0.8286278792819846
"2007-05-19",2007,2,"May",322976,0.6080942686721944
"2007-05-20",2007,2,"May",313355,0.6167121634937934
"2007-05-21",2007,2,"May",365131,0.771582911537473
"2007-05-22",2007,2,"May",388367,0.7220375805418804
"2007-05-23",2007,2,"May",402844,0.685704240582262
"2007-05-24",2007,2,"May",410626,0.8975330409096487
"2007-05-25",2007,2,"May",398156,0.6877946398663849
"2007-05-26",2007,2,"May",349757,0.6800676638504494
"2007-05-27",2007,2,"May",338073,0.8752308366558195
"2007-05-28",2007,2,"May",343684,0.6624752964639576
"2007-05-29",2007,2,"May",408886,0.8733528960406899
"2007-05-30",2007,2,"May",430360,0.8698759207121121
"2007-05-31",2007,2,"May",430176,0.8326840487310558
"2007-06-01",2007,2,"June",425604,0.8902939640208363
"2007-06-02",2007,2,"June",387378,0.8054474392022895
"2007-06-03",2007,2,"June",347665,0.7095734262957496
"2007-06-04",2007,2,"June",387107,0.751379711488597
"2007-06-05",2007,2,"June",371485,0.6005899462864475
"2007-06-06",2007,2,"June",371300,0.7228414661522964
"2007-06-07",2007,2,"June",420371,0.8167596977758149
"2007-06-08",2007,2,"June",447639,0.7792246398378584
"2007-06-09",2007,2,"June",364992,0.6398451804144272
"2007-06-10",2007,2,"June",338685,0.78065671129822
"2007-06-11",2007,2,"June",395634,0.8320578672020739
"2007-06-12",2007,2,"June",409944,0.811001798713423
"2007-06-13",2007,2,"June",424359,0.642457773436459
"2007-06-14",2007,2,"June",422397,0.8801586415960534
"2007-06-15",2007,2,"June",406838,0.617649833135194
"2007-06-16",2007,2,"June",378260,0.6556554471669157
"2007-06-17",2007,2,"June",385746,0.866777192454617
"2007-06-18",2007,2,"June",463796,0.8735416123768124
"2007-06-19",2007,2,"June",449242,0.6308113910481769
"2007-06-20",2007,2,"June",414050,0.8785763103985561
"2007-06-21",2007,2,"June",416434,0.8061393844257208
"2007-06-22",2007,2,"June",394329,0.8437139885278755
"2007-06-23",2007,2,"June",349768,0.8724474408413005
"2007-06-24",2007,2,"June",341699,0.7188867126731613
"2007-06-25",2007,2,"June",431930,0.8749019507074586
"2007-06-26",2007,2,"June",468067,0.8590833606692261
"2007-06-27",2007,2,"June",469975,0.8106270837159398
"2007-06-28",2007,2,"June",440047,0.8817257605275701
"2007-06-29",2007,2,"June",401149,0.8694793093110528
"2007-06-30",2007,2,"June",357505,0.8033416372775266
"2007-07-01",2007,3,"July",340973,0.879118827454334
"2007-07-02",2007,3,"July",365926,0.7055344779218204
"2007-07-03",2007,3,"July",380385,0.6043778359197697
"2007-07-04",2007,3,"July",354464,0.8802502496864911
"2007-07-05",2007,3,"July",397727,0.7509257123506716
"2007-07-06",2007,3,"July",407595,0.8043409827410497
"2007-07-07",2007,3,"July",391821,0.6232310283767593
"2007-07-08",2007,3,"July",404407,0.6934252822089206
"2007-07-09",2007,3,"July",473645,0.6868204784928976
"2007-07-10",2007,3,"July",463156,0.6850456197114992
"2007-07-11",2007,3,"July",430542,0.8848346588794356
"2007-07-12",2007,3,"July",403442,0.8011226257280684
"2007-07-13",2007,3,"July",384543,0.8588807296917588
"2007-07-14",2007,3,"July",368386,0.6397061301968916
"2007-07-15",2007,3,"July",375626,0.7241819451728393
"2007-07-16",2007,3,"July",421551,0.7460231636990304
"2007-07-17",2007,3,"July",429025,0.7490240672349979
"2007-07-18",2007,3,"July",440728,0.7128228007606541
"2007-07-19",2007,3,"July",434958,0.6884986736867543
"2007-07-20",2007,3,"July",394267,0.7600178922124987
"2007-07-21",2007,3,"July",347248,0.7225432739329675
"2007-07-22",2007,3,"July",337758,0.643623635197471
"2007-07-23",2007,3,"July",387698,0.848278399786334
"2007-07-24",2007,3,"July",388641,0.8439930992906279
"2007-07-25",2007,3,"July",390126,0.6766414501079974
"2007-07-26",2007,3,"July",405574,0.7833495053306804
"2007-07-27",2007,3,"July",418745,0.6833175597333465
"2007-07-28",2007,3,"July",386164,0.8226155140080535
"2007-07-29",2007,3,"July",388898,0.8639671775234414
