"Fecha","Año","Trimestre","Mes","Consumo MW","Ratio"
"2015-01-01",2015,1,"January",383646,0.8446902622283823
"2015-01-02",2015,1,"January",372379,0.6234560910751712
"2015-01-03",2015,1,"January",352758,0.8800449090791149
"2015-01-04",2015,1,"January",327237,0.7825182740306548
"2015-01-05",2015,1,"January",427442,0.6815393029132849
"2015-01-06",2015,1,"January",446110,0.7893659821163573
"2015-01-07",2015,1,"January",482636,0.7229741244149003
"2015-01-08",2015,1,"January",524960,0.8523255928095467
"2015-01-09",2015,1,"January",468208,0.7697974303186448
"2015-01-10",2015,1,"January",464237,0.7717874599362928
"2015-01-11",2015,1,"January",421627,0.6185120631387703
"2015-01-12",2015,1,"January",415545,0.7130117033882809
"2015-01-13",2015,1,"January",438478,0.7153798426667782
"2015-01-14",2015,1,"January",453369,0.8832308644274451
"2015-01-15",2015,1,"January",439790,0.7044226577021222
"2015-01-16",2015,1,"January",418288,0.8630494332839465
"2015-01-17",2015,1,"January",384804,0.8547204647214548
"2015-01-18",2015,1,"January",356583,0.8421402915158038
"2015-01-19",2015,1,"January",389024,0.8170061197256683
"2015-01-20",2015,1,"January",393849,0.7092379506659465
"2015-01-21",2015,1,"January",385432,0.6595571036144363
"2015-01-22",2015,1,"January",406063,0.7464287593251006
"2015-01-23",2015,1,"January",407589,0.7333841254420326
"2015-01-24",2015,1,"January",384981,0.7777379064920963
"2015-01-25",2015,1,"January",368783,0.8167165923785588
"2015-01-26",2015,1,"January",422247,0.6220133531068744
"2015-01-27",2015,1,"January",445486,0.7887849664931486
"2015-01-28",2015,1,"January",448163,0.800106609054746
"2015-01-29",2015,1,"January",427002,0.8828999658908381
"2015-01-30",2015,1,"January",423407,0.6463503981102141
"2015-01-31",2015,1,"January",414947,0.7688286973748952
"2015-02-01",2015,1,"February",377653,0.8743331862334454
"2015-02-02",2015,1,"February",419073,0.6144676066407265
"2015-02-03",2015,1,"February",443497,0.846970602276649
"2015-02-04",2015,1,"February",409909,0.6768123108214104
"2015-02-05",2015,1,"February",437218,0.6008737175727581
"2015-02-06",2015,1,"February",454715,0.77222437820491
"2015-02-07",2015,1,"February",372710,0.875014213463672
"2015-02-08",2015,1,"February",334404,0.6759948696035074
"2015-02-09",2015,1,"February",380678,0.6936864121811457
"2015-02-10",2015,1,"February",423832,0.7012048403059625
"2015-02-11",2015,1,"February",419054,0.7537661822561985
"2015-02-12",2015,1,"February",434857,0.8068826752074663
"2015-02-13",2015,1,"February",465149,0.7662667475143033
"2015-02-14",2015,1,"February",429141,0.7854583398188351
"2015-02-15",2015,1,"February",472703,0.8021913169549152
"2015-02-16",2015,1,"February",507115,0.7795144376314108
"2015-02-17",2015,1,"February",479616,0.7926826405685221
"2015-02-18",2015,1,"February",489595,0.7778342101832907
"2015-02-19",2015,1,"February",533988,0.7334694218008226
"2015-02-20",2015,1,"February",529129,0.7407463881847463
"2015-02-21",2015,1,"February",449054,0.8436096023102444
"2015-02-22",2015,1,"February",393732,0.6047669093490509
"2015-02-23",2015,1,"February",454037,0.6285304989022418
"2015-02-24",2015,1,"February",488023,0.6165375006935417
"2015-02-25",2015,1,"February",438097,0.8973658753418123
"2015-02-26",2015,1,"February",443297,0.6460611811902698
"2015-02-27",2015,1,"February",457595,0.7845898395206996
"2015-02-28",2015,1,"February",431685,0.7292345841834004
"2015-03-01",2015,1,"March",397937,0.7259476218586367
"2015-03-02",2015,1,"March",407566,0.889677213567248
"2015-03-03",2015,1,"March",417325,0.738683246114502
"2015-03-04",2015,1,"March",393857,0.6898574929089712
"2015-03-05",2015,1,"March",435910,0.756064054609423
"2015-03-06",2015,1,"March",457469,0.7615157796243395
"2015-03-07",2015,1,"March",395919,0.766202134800491
"2015-03-08",2015,1,"March",329615,0.6267205703650783
"2015-03-09",2015,1,"March",361881,0.7279388396247348
"2015-03-10",2015,1,"March",366642,0.8137756042317394
"2015-03-11",2015,1,"March",348013,0.8461576663779562
"2015-03-12",2015,1,"March",355734,0.8998921550924415
"2015-03-13",2015,1,"March",356197,0.6408992101080729
"2015-03-14",2015,1,"March",321502,0.8572950118286923
"2015-03-15",2015,1,"March",308897,0.7937157122507077
"2015-03-16",2015,1,"March",339970,0.7142730731502014
"2015-03-17",2015,1,"March",337218,0.8945321763996825
"2015-03-18",2015,1,"March",367190,0.6179021222490646
"2015-03-19",2015,1,"March",371978,0.8268300692591394
"2015-03-20",2015,1,"March",364247,0.6541894713724202
"2015-03-21",2015,1,"March",316102,0.6352529395703773
"2015-03-22",2015,1,"March",312299,0.875640509841189
"2015-03-23",2015,1,"March",363679,0.825633863371263
"2015-03-24",2015,1,"March",363152,0.786247095165195
"2015-03-25",2015,1,"March",344710,0.8474447759379199
