"Fecha","Año","Trimestre","Mes","Consumo MW","Ratio"
"2013-01-01",2013,1,"January",363262,0.6142727595025166
"2013-01-02",2013,1,"January",419942,0.8503111421866815
"2013-01-03",2013,1,"January",434550,0.7999804574638375
"2013-01-04",2013,1,"January",429182,0.73094359548074
"2013-01-05",2013,1,"January",393119,0.6605691023087817
"2013-01-06",2013,1,"January",365944,0.6435174845444507
"2013-01-07",2013,1,"January",406619,0.7127638342247805
"2013-01-08",2013,1,"January",416355,0.6369472657680763
"2013-01-09",2013,1,"January",390290,0.6319379796328559
"2013-01-10",2013,1,"January",391757,0.6395124332294193
"2013-01-11",2013,1,"January",364472,0.6610272527278773
"2013-01-12",2013,1,"January",318520,0.8089826456938239
"2013-01-13",2013,1,"January",306726,0.7143657582056817
"2013-01-14",2013,1,"January",380527,0.7026647252090283
"2013-01-15",2013,1,"January",411886,0.6264439896372145
"2013-01-16",2013,1,"January",409066,0.7173715250596959
"2013-01-17",2013,1,"January",407377,0.795588588796398
"2013-01-18",2013,1,"January",411633,0.8493126514354039
"2013-01-19",2013,1,"January",371518,0.6725640648722344
"2013-01-20",2013,1,"January",360539,0.8239071483356257
"2013-01-21",2013,1,"January",434383,0.6440963327491651
"2013-01-22",2013,1,"January",487307,0.8455179199591145
"2013-01-23",2013,1,"January",487904,0.8613181575274831
"2013-01-24",2013,1,"January",471922,0.7171081655041114
"2013-01-25",2013,1,"January",477192,0.7631364672858352
"2013-01-26",2013,1,"January",417962,0.7798195872157418
"2013-01-27",2013,1,"January",404600,0.6445215184395958
"2013-01-28",2013,1,"January",400002,0.6224725214372702
"2013-01-29",2013,1,"January",357323,0.6197179829855123
"2013-01-30",2013,1,"January",349748,0.8109879457265539
"2013-01-31",2013,1,"January",424211,0.7303778704608264
"2013-02-01",2013,1,"February",469025,0.8877313463914795
"2013-02-02",2013,1,"February",449944,0.8486153181444882
"2013-02-03",2013,1,"February",408051,0.6907784531499014
"2013-02-04",2013,1,"February",444966,0.8249833143205105
"2013-02-05",2013,1,"February",416292,0.6431028923230898
"2013-02-06",2013,1,"February",403179,0.7313722227281894
"2013-02-07",2013,1,"February",404904,0.861685631157762
"2013-02-08",2013,1,"February",400350,0.7488302356041169
"2013-02-09",2013,1,"February",380579,0.7365464077368458
"2013-02-10",2013,1,"February",367357,0.8503056860255893
"2013-02-11",2013,1,"February",370255,0.6296969430781302
"2013-02-12",2013,1,"February",385518,0.7283112217905818
"2013-02-13",2013,1,"February",403105,0.7440160762367727
"2013-02-14",2013,1,"February",400992,0.7175098654212081
"2013-02-15",2013,1,"February",401980,0.6120467486509166
"2013-02-16",2013,1,"February",397677,0.8622229535851412
"2013-02-17",2013,1,"February",416326,0.8547148980801218
"2013-02-18",2013,1,"February",427541,0.6788599402887764
"2013-02-19",2013,1,"February",412456,0.7599701794351632
"2013-02-20",2013,1,"February",439951,0.6632701018400976
"2013-02-21",2013,1,"February",436705,0.8313486086116881
"2013-02-22",2013,1,"February",408064,0.8930160653501505
"2013-02-23",2013,1,"February",354538,0.856457042155937
"2013-02-24",2013,1,"February",355542,0.7745692747670062
"2013-02-25",2013,1,"February",402502,0.8453795709936267
"2013-02-26",2013,1,"February",412731,0.6854272580965893
"2013-02-27",2013,1,"February",400125,0.7890057455205506
"2013-02-28",2013,1,"February",417539,0.8611528723891326
"2013-03-01",2013,1,"March",408394,0.8872807058156416
"2013-03-02",2013,1,"March",394594,0.6773353096793602
"2013-03-03",2013,1,"March",395618,0.8973771879192372
"2013-03-04",2013,1,"March",415563,0.8764730404591619
"2013-03-05",2013,1,"March",409147,0.8517893726489306
"2013-03-06",2013,1,"March",420041,0.7897786656254929
"2013-03-07",2013,1,"March",412578,0.8963486730655004
"2013-03-08",2013,1,"March",393997,0.6039055450282232
"2013-03-09",2013,1,"March",354526,0.6981613018915493
"2013-03-10",2013,1,"March",301095,0.6028917791338654
"2013-03-11",2013,1,"March",348759,0.6375140062448896
"2013-03-12",2013,1,"March",376621,0.786358346162775
"2013-03-13",2013,1,"March",410067,0.7743748286396472
"2013-03-14",2013,1,"March",411511,0.7200432592173038
"2013-03-15",2013,1,"March",382922,0.7671879030609596
"2013-03-16",2013,1,"March",331986,0.6249647403617676
"2013-03-17",2013,1,"March",344635,0.7632869891177345
"2013-03-18",2013,1,"March",402737,0.7859544804615287
"2013-03-19",2013,1,"March",393494,0.7787524951730076
"2013-03-20",2013,1,"March",400996,0.704785720305709
"2013-03-21",2013,1,"March",430029,0.794312941270656
"2013-03-22",2013,1,"March",410401,0.8513481126605027
"2013-03-23",2013,1,"March",357112,0.6742933538669676
"2013-03-24",2013,1,"March",367541,0.862869595476029
"2013-03-25",2013,1,"March",417754,0.6586104694324867
"2013-03-26",2013,1,"March",412198,0.6411850192016928
"2013-03-27",2013,1,"March",403019,0.7778148966808062
"2013-03-28",2013,1,"March",387508,0.8980517137295122
"2013-03-29",2013,1,"March",352293,0.8411800563751978
"2013-03-30",2013,1,"March",320078,0.8985119167343152
"2013-03-31",2013,1,"March",300953,0.8478380797621888
"2013-04-01",2013,2,"April",353598,0.7523020879977225
"2013-04-02",2013,2,"April",383181,0.7709625292864599
"2013-04-03",2013,2,"April",382510,0.6033090627772573
"2013-04-04",2013,2,"April",385421,0.7649980242885097
"2013-04-05",2013,2,"April",356663,0.7670731045702871
"2013-04-06",2013,2,"April",322797,0.7459367336871235
"2013-04-07",2013,2,"April",291060,0.8663378595079685
"2013-04-08",2013,2,"April",326736,0.6946417110597327
"2013-04-09",2013,2,"April",331590,0.8146471296777544
"2013-04-10",2013,2,"April",339852,0.633217181644196
"2013-04-11",2013,2,"April",341479,0.7979885659572978
"2013-04-12",2013,2,"April",333904,0.7244256002128981
"2013-04-13",2013,2,"April",309871,0.7044842065990067
"2013-04-14",2013,2,"April",298470,0.744151701101406
"2013-04-15",2013,2,"April",321429,0.6521279129742554
"2013-04-16",2013,2,"April",329073,0.8769133056983962
"2013-04-17",2013,2,"April",327367,0.6645696734199885
"2013-04-18",2013,2,"April",335486,0.6844191086790964
"2013-04-19",2013,2,"April",324408,0.8449467774228899
"2013-04-20",2013,2,"April",313458,0.8971732485220865
"2013-04-21",2013,2,"April",306827,0.6977618534355972
"2013-04-22",2013,2,"April",336424,0.6791268388882212
"2013-04-23",2013,2,"April",330946,0.7488078262043134
"2013-04-24",2013,2,"April",334736,0.7153763111050035
"2013-04-25",2013,2,"April",340479,0.6131396930249791
"2013-04-26",2013,2,"April",331895,0.8729086370468068
"2013-04-27",2013,2,"April",295837,0.8610932016294499
"2013-04-28",2013,2,"April",288356,0.6843934927606512
"2013-04-29",2013,2,"April",326249,0.7323504185258071
"2013-04-30",2013,2,"April",332773,0.7050221862587733
"2013-05-01",2013,2,"May",337100,0.8480521363837967
"2013-05-02",2013,2,"May",335923,0.6923935752305789
"2013-05-03",2013,2,"May",329682,0.8709571942261443
"2013-05-04",2013,2,"May",299171,0.7594467668027839
"2013-05-05",2013,2,"May",286032,0.6636486366649976
"2013-05-06",2013,2,"May",327517,0.8504407625154558
"2013-05-07",2013,2,"May",331784,0.8947867904145929
"2013-05-08",2013,2,"May",330750,0.7899809255793762
"2013-05-09",2013,2,"May",336174,0.843409148556611
"2013-05-10",2013,2,"May",328212,0.7550923575865189
"2013-05-11",2013,2,"May",291930,0.751277212314893
"2013-05-12",2013,2,"May",281628,0.8203401287942875
"2013-05-13",2013,2,"May",329824,0.7732701629345867
"2013-05-14",2013,2,"May",339122,0.6259963999814734
"2013-05-15",2013,2,"May",350254,0.8758253971933364
"2013-05-16",2013,2,"May",351812,0.8192544068186718
"2013-05-17",2013,2,"May",344806,0.6334259466610852
"2013-05-18",2013,2,"May",313983,0.7184893268697206
"2013-05-19",2013,2,"May",314210,0.8731348187064493
"2013-05-20",2013,2,"May",377957,0.7505660180482947
"2013-05-21",2013,2,"May",392858,0.7171761318447356
"2013-05-22",2013,2,"May",376707,0.8111936397055224
"2013-05-23",2013,2,"May",350424,0.6735631907139277
"2013-05-24",2013,2,"May",317099,0.6983271183506669
"2013-05-25",2013,2,"May",286213,0.8247734090364932
"2013-05-26",2013,2,"May",274511,0.6686155496470112
"2013-05-27",2013,2,"May",282161,0.8644700962132377
"2013-05-28",2013,2,"May",352690,0.7668973958669754
"2013-05-29",2013,2,"May",389686,0.6322711678989036
"2013-05-30",2013,2,"May",404685,0.8787426330334827
"2013-05-31",2013,2,"May",396086,0.6965646620952853
"2013-06-01",2013,2,"June",358136,0.7560417292833446
"2013-06-02",2013,2,"June",322070,0.7353711747557418
"2013-06-03",2013,2,"June",343795,0.765641496920973
"2013-06-04",2013,2,"June",343827,0.6652531813734948
"2013-06-05",2013,2,"June",351905,0.8110278516900332
"2013-06-06",2013,2,"June",351130,0.7682711976150562
"2013-06-07",2013,2,"June",330500,0.8770554189133335
"2013-06-08",2013,2,"June",307471,0.6669868169967424
"2013-06-09",2013,2,"June",318112,0.6477240244989142
"2013-06-10",2013,2,"June",359229,0.8975126770132855
"2013-06-11",2013,2,"June",370959,0.7470020372847224
"2013-06-12",2013,2,"June",405410,0.630609221843261
"2013-06-13",2013,2,"June",371972,0.652696649893665
"2013-06-14",2013,2,"June",348521,0.6908283979769609
"2013-06-15",2013,2,"June",320607,0.6333709662237644
"2013-06-16",2013,2,"June",320230,0.6237042090059608
"2013-06-17",2013,2,"June",389057,0.658307978274861
"2013-06-18",2013,2,"June",373844,0.7609901228688609
"2013-06-19",2013,2,"June",360337,0.6305214658394752
"2013-06-20",2013,2,"June",370778,0.7339434008435983
"2013-06-21",2013,2,"June",386191,0.8928137095342945
"2013-06-22",2013,2,"June",375137,0.8846562521738435
"2013-06-23",2013,2,"June",375791,0.7568801132847744
"2013-06-24",2013,2,"June",415797,0.7254338970309232
"2013-06-25",2013,2,"June",424584,0.6054606982648937
"2013-06-26",2013,2,"June",406688,0.8962194908726133
"2013-06-27",2013,2,"June",394207,0.8175384526458431
"2013-06-28",2013,2,"June",392103,0.6700659258450209
"2013-06-29",2013,2,"June",339198,0.6665845840923064
"2013-06-30",2013,2,"June",329658,0.7566544980516832
"2013-07-01",2013,3,"July",357682,0.641850632538024
"2013-07-02",2013,3,"July",361548,0.7538604920988925
"2013-07-03",2013,3,"July",371120,0.8427074588868579
"2013-07-04",2013,3,"July",333450,0.6973655510419667
"2013-07-05",2013,3,"July",346948,0.6960310939931402
"2013-07-06",2013,3,"July",352238,0.858317044074016
"2013-07-07",2013,3,"July",339081,0.7466355082710058
"2013-07-08",2013,3,"July",392510,0.839034183852869
"2013-07-09",2013,3,"July",419169,0.6707521968795246
"2013-07-10",2013,3,"July",411994,0.8167611192187526
"2013-07-11",2013,3,"July",379948,0.8625566810664713
"2013-07-12",2013,3,"July",368333,0.8854668490757056
"2013-07-13",2013,3,"July",357547,0.8437418832024218
"2013-07-14",2013,3,"July",383395,0.7456920177864299
"2013-07-15",2013,3,"July",449508,0.6461383464479138
"2013-07-16",2013,3,"July",459310,0.7924425987861017
"2013-07-17",2013,3,"July",465108,0.8173813638737211
"2013-07-18",2013,3,"July",469009,0.851130441828226
"2013-07-19",2013,3,"July",458517,0.8996249432734948
"2013-07-20",2013,3,"July",397608,0.6115607039791024
"2013-07-21",2013,3,"July",370693,0.731302717192307
"2013-07-22",2013,3,"July",400869,0.7099661531850332
"2013-07-23",2013,3,"July",412438,0.8219356350033783
