"Fecha","Año","Trimestre","Mes","Consumo MW","Ratio"
"2009-01-01",2009,1,"January",405996,0.7169483400948072
"2009-01-02",2009,1,"January",390020,0.7657066235210436
"2009-01-03",2009,1,"January",384681,0.6147049032428564
"2009-01-04",2009,1,"January",359141,0.8447756729012883
"2009-01-05",2009,1,"January",401193,0.8836544982553809
"2009-01-06",2009,1,"January",427158,0.657825683915652
"2009-01-07",2009,1,"January",430369,0.7566908892684853
"2009-01-08",2009,1,"January",458151,0.7282014152452506
"2009-01-09",2009,1,"January",448974,0.6000947148343293
"2009-01-10",2009,1,"January",408351,0.8958757796994614
"2009-01-11",2009,1,"January",400732,0.6896840206226407
"2009-01-12",2009,1,"January",446758,0.8191862784887567
"2009-01-13",2009,1,"January",460655,0.8506365991764255
"2009-01-14",2009,1,"January",487658,0.6652433353114644
"2009-01-15",2009,1,"January",510307,0.8109843043599393
"2009-01-16",2009,1,"January",548349,0.6390105011971895
"2009-01-17",2009,1,"January",509470,0.8187791505091141
"2009-01-18",2009,1,"January",426798,0.7010565234013748
"2009-01-19",2009,1,"January",468804,0.8729313460411108
"2009-01-20",2009,1,"January",507207,0.6239792805861739
"2009-01-21",2009,1,"January",510391,0.8177191743512038
"2009-01-22",2009,1,"January",468559,0.8375016491076905
"2009-01-23",2009,1,"January",424412,0.8509707510542638
"2009-01-24",2009,1,"January",411605,0.6122391595936064
"2009-01-25",2009,1,"January",446370,0.795917677687404
"2009-01-26",2009,1,"January",468784,0.6321395935678725
"2009-01-27",2009,1,"January",470626,0.6867205359944366
"2009-01-28",2009,1,"January",442724,0.8055944374210154
"2009-01-29",2009,1,"January",451198,0.7176662876121918
"2009-01-30",2009,1,"January",457349,0.6652221959612341
"2009-01-31",2009,1,"January",445060,0.7060375277496892
"2009-02-01",2009,1,"February",384284,0.7063235946035532
"2009-02-02",2009,1,"February",427742,0.7186536397988261
"2009-02-03",2009,1,"February",463666,0.6140086634915068
"2009-02-04",2009,1,"February",505324,0.612083777115827
"2009-02-05",2009,1,"February",508463,0.8289956700237432
"2009-02-06",2009,1,"February",455755,0.7365317993783886
"2009-02-07",2009,1,"February",374302,0.7020819780166454
"2009-02-08",2009,1,"February",341057,0.6533929735287125
"2009-02-09",2009,1,"February",401100,0.8872866971573423
"2009-02-10",2009,1,"February",383030,0.816482660584669
"2009-02-11",2009,1,"February",363273,0.8236653082665687
"2009-02-12",2009,1,"February",376359,0.7669368206810294
"2009-02-13",2009,1,"February",385393,0.7557960788519147
"2009-02-14",2009,1,"February",369171,0.8917843653980314
"2009-02-15",2009,1,"February",365626,0.6429384097674415
"2009-02-16",2009,1,"February",421807,0.69619147137116
"2009-02-17",2009,1,"February",431737,0.6068630213375192
"2009-02-18",2009,1,"February",403748,0.6393776830737322
"2009-02-19",2009,1,"February",435073,0.6683540348242416
"2009-02-20",2009,1,"February",449283,0.7842039321772141
"2009-02-21",2009,1,"February",410806,0.8223829201811548
"2009-02-22",2009,1,"February",410248,0.6104324354913091
"2009-02-23",2009,1,"February",462982,0.7019543346802154
"2009-02-24",2009,1,"February",452856,0.7416584513672496
"2009-02-25",2009,1,"February",410982,0.7806237920622736
"2009-02-26",2009,1,"February",375461,0.7359139146808601
"2009-02-27",2009,1,"February",363155,0.7636872717346191
"2009-02-28",2009,1,"February",381728,0.8899429526305649
"2009-03-01",2009,1,"March",400210,0.718042640610658
"2009-03-02",2009,1,"March",467418,0.7071492612337743
"2009-03-03",2009,1,"March",472931,0.8907230105263043
"2009-03-04",2009,1,"March",438653,0.7792153984010032
"2009-03-05",2009,1,"March",398350,0.6661019038281542
"2009-03-06",2009,1,"March",348570,0.7313938840641856
"2009-03-07",2009,1,"March",309268,0.7117703500680258
"2009-03-08",2009,1,"March",291398,0.8470336973502162
"2009-03-09",2009,1,"March",347895,0.6662424148130207
"2009-03-10",2009,1,"March",359115,0.7869569027591514
"2009-03-11",2009,1,"March",358422,0.7719817612112908
"2009-03-12",2009,1,"March",403963,0.8560346889404222
"2009-03-13",2009,1,"March",398824,0.8435783269062882
"2009-03-14",2009,1,"March",365059,0.8112113719917338
"2009-03-15",2009,1,"March",333581,0.6181346990294664
"2009-03-16",2009,1,"March",358785,0.7032080290716765
"2009-03-17",2009,1,"March",354410,0.72211281261065
"2009-03-18",2009,1,"March",344938,0.7531369036987776
"2009-03-19",2009,1,"March",347953,0.8750967629664939
"2009-03-20",2009,1,"March",367456,0.6959126425519674
"2009-03-21",2009,1,"March",343958,0.7853525334093885
"2009-03-22",2009,1,"March",321431,0.8404604241221629
"2009-03-23",2009,1,"March",353198,0.8871845153422326
